workerid,proliferate.condition,frame,item,order,response,verb1,verb2,error
85,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",33,0,caused,enabled,
85,condition1,2,"The new technology enabled the change, in fact it caused it.",34,6,enabled,caused,
85,condition1,7,"Metastasis affected cell growth, in fact it caused it.",35,4,affected,caused,
85,condition1,2,"The new technology enabled the change, in fact it affected it.",36,0,enabled,affected,
85,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",37,0,caused,affected,
85,condition1,2,"The new technology affected the change, in fact it enabled it.",38,4,affected,enabled,
85,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",39,6,enabled,caused,
85,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",41,0,caused,enabled,
85,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",42,6,enabled,caused,
85,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",43,0,caused,enabled,
85,condition1,2,"The new technology caused the change, in fact it enabled it.",44,0,caused,enabled,
85,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",46,1,enabled,affected,
85,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",47,6,affected,enabled,
85,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",49,0,caused,affected,
85,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",50,0,enabled,affected,
85,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",51,0,caused,affected,
85,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",52,0,enabled,affected,
85,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",53,5,affected,caused,
85,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",54,1,enabled,affected,
85,condition1,2,"The new technology caused the change, in fact it affected it.",56,0,caused,affected,
85,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",57,1,enabled,affected,
85,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",58,0,caused,enabled,
85,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",59,5,affected,enabled,
85,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",60,4,caused,enabled,
85,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",61,1,caused,enabled,
85,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",62,6,affected,enabled,
85,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",63,0,caused,enabled,
85,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",64,0,caused,affected,
85,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",65,6,affected,caused,
62,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",0,5,caused,enabled,
62,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",1,4,enabled,caused,
62,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",2,5,caused,enabled,
62,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",3,6,caused,affected,
62,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",4,4,affected,enabled,
62,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",5,4,caused,enabled,
62,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",6,5,affected,enabled,
62,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",7,2,enabled,caused,
62,condition1,2,"The new technology caused the change, in fact it affected it.",8,2,caused,affected,
62,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",9,5,caused,enabled,
62,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",10,5,affected,enabled,
62,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",11,1,enabled,affected,
62,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",12,5,enabled,caused,
62,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",13,4,caused,affected,
62,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",14,5,caused,enabled,
62,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",15,6,affected,caused,
62,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",16,4,affected,enabled,
62,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",17,6,affected,enabled,
62,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",18,6,affected,enabled,
62,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",20,4,enabled,caused,
62,condition1,2,"The new technology caused the change, in fact it enabled it.",21,4,caused,enabled,
62,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",22,5,enabled,caused,
62,condition1,7,"Metastasis caused cell growth, in fact it affected it.",23,4,caused,affected,
62,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",25,4,caused,affected,
62,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",26,5,caused,enabled,
62,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",27,5,caused,enabled,
62,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",28,2,caused,affected,
62,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",29,6,affected,enabled,
62,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",30,5,affected,caused,
62,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",31,6,affected,caused,
62,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",32,6,affected,caused,
62,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",33,4,affected,caused,
62,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",34,4,enabled,affected,
62,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",35,5,caused,enabled,
62,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",36,2,enabled,caused,
62,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",37,5,affected,caused,
62,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",39,2,enabled,affected,
62,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",40,4,affected,enabled,
62,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",42,5,affected,caused,
62,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",43,4,enabled,affected,
62,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",44,5,enabled,affected,
62,condition1,2,"The new technology enabled the change, in fact it affected it.",45,4,enabled,affected,
62,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",47,4,enabled,caused,
62,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",48,2,enabled,affected,
62,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",49,4,caused,enabled,
62,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",50,2,affected,enabled,
62,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",51,1,enabled,affected,
62,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",52,4,caused,affected,
62,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",54,1,enabled,caused,
62,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",55,4,caused,affected,
62,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",56,4,enabled,affected,
62,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",57,4,enabled,caused,
62,condition1,2,"The new technology affected the change, in fact it caused it.",58,5,affected,caused,
62,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",59,6,affected,caused,
62,condition1,2,"The new technology enabled the change, in fact it caused it.",60,5,enabled,caused,
62,condition1,7,"Metastasis affected cell growth, in fact it caused it.",61,5,affected,caused,
62,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",62,4,caused,affected,
62,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",63,5,enabled,affected,
62,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",64,2,caused,affected,
62,condition1,2,"The new technology affected the change, in fact it enabled it.",65,6,affected,enabled,
109,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",0,1,affected,caused,
109,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",2,6,enabled,caused,
109,condition1,2,"The new technology enabled the change, in fact it caused it.",3,6,enabled,caused,
109,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",4,1,affected,enabled,
109,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",5,6,affected,enabled,
109,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",6,6,caused,enabled,
109,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",7,6,enabled,caused,
109,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",8,0,affected,caused,
109,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",9,6,enabled,caused,
109,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",11,0,caused,affected,
109,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",12,0,enabled,affected,
109,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",13,6,caused,enabled,
109,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",14,2,caused,affected,
109,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",17,6,enabled,caused,
109,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",18,6,enabled,caused,
109,condition1,2,"The new technology caused the change, in fact it enabled it.",19,4,caused,enabled,
109,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",20,3,affected,caused,
109,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",21,6,caused,enabled,
109,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",22,0,enabled,affected,
109,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",23,5,affected,enabled,
109,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",24,6,affected,caused,
109,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",25,6,affected,caused,
109,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",26,6,enabled,caused,
109,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",28,6,enabled,caused,
109,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",29,6,caused,enabled,
109,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",30,3,affected,enabled,
109,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",31,6,caused,enabled,
109,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",32,0,enabled,affected,
109,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",34,0,enabled,affected,
109,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",35,6,affected,caused,
109,condition1,7,"Metastasis caused cell growth, in fact it affected it.",36,6,caused,affected,
109,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",37,1,enabled,caused,
109,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",38,4,caused,enabled,
109,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",39,6,affected,enabled,
109,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",40,5,caused,enabled,
109,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",41,6,affected,enabled,
109,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",42,0,enabled,affected,
109,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",43,0,caused,affected,
109,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",44,4,enabled,affected,
109,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",45,0,caused,affected,
109,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",46,5,affected,enabled,
109,condition1,2,"The new technology affected the change, in fact it caused it.",47,0,affected,caused,
109,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",48,0,caused,affected,
109,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",49,6,enabled,caused,
109,condition1,7,"Metastasis affected cell growth, in fact it caused it.",50,6,affected,caused,
109,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",51,0,caused,affected,
109,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",52,6,caused,affected,
109,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",53,0,enabled,affected,
109,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",54,0,enabled,affected,
109,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",55,6,caused,enabled,
109,condition1,2,"The new technology caused the change, in fact it affected it.",56,3,caused,affected,
109,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",57,4,affected,enabled,
109,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",58,4,caused,affected,
109,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",59,6,affected,caused,
109,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",60,0,enabled,affected,
109,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",61,6,affected,enabled,
109,condition1,2,"The new technology enabled the change, in fact it affected it.",62,0,enabled,affected,
109,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",63,0,caused,enabled,
109,condition1,2,"The new technology affected the change, in fact it enabled it.",64,6,affected,enabled,
109,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",65,6,affected,caused,
99,condition1,2,"The new technology caused the change, in fact it enabled it.",0,6,caused,enabled,
99,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",1,5,affected,enabled,
99,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",2,2,enabled,affected,
99,condition1,7,"Metastasis caused cell growth, in fact it affected it.",3,2,caused,affected,
99,condition1,2,"The new technology affected the change, in fact it caused it.",4,0,affected,caused,
99,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",5,5,enabled,affected,
99,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",7,6,caused,enabled,
99,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",8,6,caused,enabled,
99,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",9,5,enabled,caused,
99,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",10,2,caused,affected,
99,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",11,3,enabled,affected,
99,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",12,5,enabled,caused,
99,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",13,5,enabled,affected,
99,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",14,5,caused,affected,
99,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",15,5,enabled,affected,
99,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",16,4,affected,enabled,
99,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",17,5,caused,affected,
99,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",18,6,affected,caused,
99,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",19,6,enabled,caused,
99,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",20,4,affected,caused,
99,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",21,5,affected,caused,
99,condition1,2,"The new technology enabled the change, in fact it caused it.",23,6,enabled,caused,
99,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",24,2,caused,enabled,
99,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",25,2,affected,enabled,
99,condition1,7,"Metastasis affected cell growth, in fact it caused it.",26,4,affected,caused,
99,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",27,6,affected,enabled,
99,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",28,6,affected,caused,
99,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",29,5,caused,affected,
99,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",30,5,affected,enabled,
99,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",31,5,enabled,caused,
99,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",32,5,caused,affected,
99,condition1,2,"The new technology affected the change, in fact it enabled it.",33,5,affected,enabled,
99,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",34,5,affected,caused,
99,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",35,6,caused,enabled,
99,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",36,6,enabled,caused,
99,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",37,5,enabled,caused,
99,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",38,5,affected,enabled,
99,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",39,5,affected,enabled,
99,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",40,6,affected,enabled,
99,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",41,6,enabled,caused,
99,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",42,6,caused,enabled,
99,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",43,6,caused,enabled,
99,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",44,5,caused,enabled,
99,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",45,6,affected,caused,
99,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",46,4,enabled,affected,
99,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",47,5,enabled,caused,
99,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",49,6,affected,caused,
99,condition1,2,"The new technology caused the change, in fact it affected it.",50,6,caused,affected,
99,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",51,6,enabled,affected,
99,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",52,5,enabled,caused,
99,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",53,5,caused,affected,
99,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",54,5,caused,affected,
99,condition1,2,"The new technology enabled the change, in fact it affected it.",55,5,enabled,affected,
99,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",57,6,enabled,affected,
99,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",58,6,enabled,affected,
99,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",59,6,affected,enabled,
99,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",61,4,caused,enabled,
99,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",62,5,affected,caused,
99,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",63,5,caused,enabled,
99,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",65,6,caused,affected,
105,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",0,2,affected,enabled,
105,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",1,0,affected,enabled,
105,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",2,3,affected,enabled,
105,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",3,2,caused,affected,
105,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",4,4,enabled,caused,
105,condition1,7,"Metastasis affected cell growth, in fact it caused it.",5,4,affected,caused,
105,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",6,0,caused,affected,
105,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",7,4,affected,enabled,
105,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",9,1,enabled,affected,
105,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",10,2,caused,enabled,
105,condition1,2,"The new technology enabled the change, in fact it affected it.",11,2,enabled,affected,
105,condition1,2,"The new technology caused the change, in fact it enabled it.",12,2,caused,enabled,
105,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",13,3,caused,enabled,
105,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",14,5,affected,caused,
105,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",15,4,affected,enabled,
105,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",16,2,affected,caused,
105,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",17,1,enabled,affected,
105,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",18,4,affected,enabled,
105,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",19,4,caused,enabled,
105,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",20,2,caused,enabled,
105,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",21,1,caused,affected,
105,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",22,1,caused,enabled,
105,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",23,1,caused,affected,
105,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",24,4,enabled,caused,
105,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",25,2,caused,affected,
105,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",26,2,enabled,caused,
105,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",27,2,enabled,affected,
105,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",28,2,enabled,affected,
105,condition1,2,"The new technology affected the change, in fact it enabled it.",30,3,affected,enabled,
105,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",31,3,affected,enabled,
105,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",32,2,affected,enabled,
105,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",33,5,enabled,caused,
105,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",34,5,enabled,caused,
105,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",35,2,caused,affected,
105,condition1,2,"The new technology enabled the change, in fact it caused it.",36,5,enabled,caused,
105,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",37,2,enabled,affected,
105,condition1,2,"The new technology affected the change, in fact it caused it.",38,4,affected,caused,
105,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",39,2,caused,enabled,
105,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",40,5,affected,caused,
105,condition1,2,"The new technology caused the change, in fact it affected it.",41,2,caused,affected,
105,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",42,1,caused,affected,
105,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",43,2,caused,enabled,
105,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",44,2,enabled,affected,
105,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",46,5,affected,caused,
105,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",47,5,caused,enabled,
105,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",48,6,affected,caused,
105,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",49,6,enabled,caused,
105,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",50,4,affected,enabled,
105,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",51,6,affected,caused,
105,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",52,2,enabled,affected,
105,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",53,4,enabled,caused,
105,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",56,1,caused,enabled,
105,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",58,2,caused,affected,
105,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",59,6,affected,caused,
105,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",60,4,enabled,caused,
105,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",61,4,affected,caused,
105,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",62,4,enabled,caused,
105,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",63,1,enabled,affected,
105,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",64,0,enabled,affected,
105,condition1,7,"Metastasis caused cell growth, in fact it affected it.",65,1,caused,affected,
76,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",0,5,caused,enabled,
76,condition1,2,"The new technology enabled the change, in fact it caused it.",1,5,enabled,caused,
76,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",2,2,caused,affected,
76,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",3,5,affected,enabled,
76,condition1,7,"Metastasis caused cell growth, in fact it affected it.",4,1,caused,affected,
76,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",5,1,enabled,affected,
76,condition1,7,"Metastasis affected cell growth, in fact it caused it.",6,4,affected,caused,
76,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",7,4,affected,caused,
76,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",8,5,affected,caused,
76,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",9,5,caused,enabled,
76,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",10,2,caused,affected,
76,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",11,5,enabled,caused,
76,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",12,4,caused,enabled,
76,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",13,5,affected,caused,
76,condition1,2,"The new technology caused the change, in fact it enabled it.",14,4,caused,enabled,
76,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",15,1,enabled,affected,
76,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",16,5,enabled,caused,
76,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",17,5,affected,caused,
76,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",18,2,affected,enabled,
76,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",19,4,affected,enabled,
76,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",20,1,enabled,affected,
76,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",21,5,affected,enabled,
76,condition1,2,"The new technology enabled the change, in fact it affected it.",22,1,enabled,affected,
76,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",23,5,affected,caused,
76,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",25,4,enabled,caused,
76,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",26,1,caused,enabled,
76,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",27,1,caused,affected,
76,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",28,5,affected,enabled,
76,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",29,1,enabled,affected,
76,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",30,1,enabled,affected,
76,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",31,1,caused,affected,
76,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",32,1,caused,affected,
76,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",33,1,caused,affected,
76,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",34,1,caused,affected,
76,condition1,2,"The new technology caused the change, in fact it affected it.",35,1,caused,affected,
76,condition1,2,"The new technology affected the change, in fact it caused it.",37,5,affected,caused,
76,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",38,4,enabled,caused,
76,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",39,1,enabled,affected,
76,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",40,1,caused,enabled,
76,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",41,5,enabled,caused,
